Date,IYR,SPY,VOX,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2014-06-27,49.79233932495117,160.52609252929688,71.99797058105469,19.52190399169922,31.768400192260742,14.840866088867188,43.940799713134766,16.64179801940918,32.68465042114258,15.012346267700195,50.405662536621094,29.270484924316406
2014-07-04,49.58444595336914,162.47711181640625,72.9171371459961,19.786300659179688,31.88591957092285,15.023449897766113,44.3131103515625,16.906574249267578,32.999359130859375,14.530278205871582,51.43738555908203,29.840370178222656
2014-07-11,50.0903434753418,161.17364501953125,72.82685852050781,19.585044860839844,31.253860473632812,14.795220375061035,43.76273727416992,16.893552780151367,33.123779296875,14.643097877502441,50.85964584350586,29.542278289794922
2014-07-18,50.63780975341797,162.07537841796875,73.0238037109375,19.707380294799805,31.441246032714844,14.938677787780762,43.90034103393555,17.12360191345215,33.079856872558594,14.612334251403809,50.68630599975586,29.590513229370117
2014-07-25,50.40217971801758,162.08363342285156,72.67913055419922,19.774465560913086,31.711225509643555,14.925634384155273,43.53611373901367,17.24079704284668,32.77979278564453,14.509764671325684,51.032958984375,29.29241180419922
2014-08-01,49.598304748535156,157.80450439453125,72.58064270019531,19.21409797668457,30.443931579589844,14.48875617980957,41.909271240234375,16.837121963500977,31.813739776611328,14.157626152038574,50.314876556396484,28.77950668334961
2014-08-08,49.99331283569336,158.4110870361328,70.9228744506836,19.41535758972168,30.6821346282959,14.593086242675781,42.224945068359375,16.785037994384766,32.10648727416992,14.167878150939941,49.959964752197266,29.090761184692383
2014-08-15,50.78333282470703,160.44406127929688,71.2347183227539,19.6245059967041,30.609088897705078,14.723492622375488,42.80768585205078,17.05415153503418,32.58220291137695,14.349080085754395,51.140254974365234,29.423931121826172
2014-08-22,51.15062713623047,163.28871154785156,71.35784149169922,19.798133850097656,30.812358856201172,15.075606346130371,43.82749557495117,17.410085678100586,32.81639099121094,14.513182640075684,51.99039077758789,30.090259552001953
2014-08-29,51.4209098815918,164.53469848632812,72.56424713134766,19.940200805664062,31.361841201782227,15.23210334777832,43.72227096557617,17.483867645263672,33.02861404418945,14.796955108642578,52.708473205566406,30.16916847229004
2014-09-05,51.850563049316406,164.86264038085938,72.90071105957031,19.99150848388672,30.83460807800293,15.297309875488281,43.97317886352539,17.48821449279785,33.35795974731445,14.913193702697754,52.9643440246582,30.362045288085938
2014-09-12,49.369606018066406,163.23951721191406,72.36727905273438,19.63239860534668,29.716575622558594,15.251664161682129,43.6979866027832,17.45782470703125,32.97007369995117,14.448227882385254,52.667205810546875,29.963125228881836
2014-09-19,49.168636322021484,165.29554748535156,73.00739288330078,19.996997833251953,29.942916870117188,15.48493480682373,44.26193618774414,17.585281372070312,33.458763122558594,14.675044059753418,53.7412223815918,30.124927520751953
2014-09-26,48.69960403442383,162.9895477294922,71.47272491455078,19.98114013671875,29.365066528320312,15.249223709106445,43.35114288330078,17.345516204833984,33.21571350097656,14.405961990356445,53.3436279296875,29.64989471435547
2014-10-03,48.67163848876953,161.8529815673828,71.33322143554688,19.204092025756836,28.148696899414062,15.24267864227295,42.93642807006836,17.25397300720215,33.46614074707031,14.675044059753418,53.3519172668457,29.447568893432617
2014-10-10,49.23805618286133,156.9278564453125,68.6249771118164,18.35568618774414,26.673738479614258,14.78435230255127,40.91972732543945,16.587007522583008,33.591331481933594,14.80958366394043,52.15913772583008,28.391950607299805
2014-10-17,49.93037796020508,155.22300720214844,69.42925262451172,18.482553482055664,26.402372360229492,14.61411190032959,41.863014221191406,16.412639617919922,32.86956787109375,14.83372974395752,50.66817092895508,28.123634338378906
2014-10-24,51.51080322265625,161.7788543701172,70.44686889648438,19.14066505432129,27.32821273803711,15.124818801879883,43.67641830444336,17.110118865966797,33.812286376953125,15.361529350280762,54.01456069946289,29.183656692504883
2014-10-31,52.433895111083984,166.0862274169922,73.13871002197266,19.1882381439209,27.909257888793945,15.609345436096191,44.89619827270508,17.672475814819336,34.40147399902344,15.685808181762695,55.72091293334961,29.953384399414062
2014-11-07,52.63669204711914,167.46987915039062,72.57247161865234,19.28339385986328,28.027387619018555,15.812313079833984,45.628082275390625,17.803239822387695,35.16004943847656,15.954887390136719,55.5221061706543,29.913808822631836
2014-11-14,52.35696029663086,168.21112060546875,74.38615417480469,19.541086196899414,27.522960662841797,15.753386497497559,45.790714263916016,18.138904571533203,35.17478942871094,15.502970695495605,55.70433807373047,30.47240447998047
2014-11-21,53.007328033447266,170.22068786621094,73.34387969970703,20.08818817138672,28.254053115844727,15.851592063903809,46.498191833496094,18.16506576538086,35.68295669555664,15.765151023864746,56.59064865112305,30.82867431640625
2014-11-28,53.8604736328125,170.6490020751953,73.78703308105469,19.489540100097656,25.48291778564453,15.975996971130371,46.27862548828125,18.522525787353516,36.3089714050293,15.86864185333252,57.65917205810547,31.585222244262695
2014-12-05,53.608734130859375,171.3077850341797,71.57942199707031,19.73137664794922,25.62978172302246,16.250995635986328,46.56324768066406,18.361228942871094,35.977561950683594,15.823801040649414,58.63657760620117,31.46204948425293
2014-12-12,53.461856842041016,165.45204162597656,68.09973907470703,18.55391502380371,23.631248474121094,15.805765151977539,44.579078674316406,17.70733642578125,35.2852668762207,15.837591171264648,56.9716796875,30.789100646972656
2014-12-19,54.35697937011719,171.02769470214844,69.33077239990234,19.47675323486328,25.88214874267578,16.241886138916016,46.276817321777344,18.215730667114258,36.065673828125,16.30940818786621,58.53769302368164,31.300994873046875
2014-12-26,54.958248138427734,172.6177215576172,70.66848754882812,19.64031982421875,25.734375,16.41956901550293,46.939208984375,18.544382095336914,36.68878173828125,16.897600173950195,57.473533630371094,31.901657104492188
2015-01-02,54.965293884277344,170.125,69.64262390136719,19.408933639526367,25.548065185546875,16.274791717529297,46.21141052246094,18.084278106689453,35.86539077758789,16.511268615722656,57.057857513427734,31.636655807495117
2015-01-09,56.611656188964844,169.1478271484375,69.07637023925781,19.309200286865234,24.529741287231445,15.873346328735352,45.320045471191406,18.07550811767578,36.42914581298828,16.490386962890625,58.371429443359375,31.309818267822266
2015-01-16,57.71390914916992,166.9781036376953,70.16789245605469,19.08976936340332,24.166744232177734,15.458744049072266,44.75579833984375,17.69428253173828,36.5478401184082,16.921968460083008,58.50446319580078,30.7709903717041
2015-01-23,58.17320251464844,169.74404907226562,70.34840393066406,19.24934959411621,24.626110076904297,15.643010139465332,45.78616714477539,18.163150787353516,36.8297233581543,17.10294532775879,58.978336334228516,31.32749366760254
2015-01-30,57.395957946777344,165.17271423339844,68.2064437866211,19.025936126708984,24.26953125,15.142861366271973,44.62495422363281,17.48394775390625,35.62060546875,16.817548751831055,57.58991622924805,30.912321090698242
2015-02-06,56.639930725097656,170.22434997558594,72.35087585449219,19.915597915649414,25.641220092773438,15.886510848999023,45.9578971862793,18.009775161743164,36.39948654174805,16.204984664916992,58.01395034790039,32.21524429321289
2015-02-13,56.745906829833984,173.72740173339844,73.20439147949219,20.522005081176758,26.3543701171875,16.07735824584961,46.75112533569336,18.688987731933594,36.71846389770508,15.721207618713379,58.79542541503906,33.076499938964844
2015-02-20,56.491519927978516,174.93649291992188,72.81863403320312,20.717493057250977,25.872512817382812,16.083934783935547,47.560699462890625,18.877410888671875,36.79261779785156,15.902189254760742,60.00925064086914,33.319419860839844
2015-02-27,55.90505599975586,174.4561767578125,72.7201919555664,20.54195213317871,25.384227752685547,16.024717330932617,47.01279830932617,18.88178825378418,37.09675216674805,15.742091178894043,60.059120178222656,33.553489685058594
2015-03-06,53.997291564941406,171.83921813964844,71.05420684814453,20.13102912902832,24.664663314819336,15.94573974609375,46.1705207824707,18.575054168701172,36.169525146484375,15.10168743133545,59.36908721923828,33.306156158447266
2015-03-13,54.97943115234375,170.456298828125,70.50431060791016,19.883682250976562,23.97399139404297,16.00497055053711,45.85977554321289,18.180679321289062,35.81346130371094,15.133011817932129,59.70162582397461,33.19573974609375
2015-03-20,57.91176986694336,175.02696228027344,72.57247161865234,19.714601516723633,24.874284744262695,16.322328567504883,46.92487716674805,18.717077255249023,36.52537536621094,15.778341293334961,62.44477462768555,34.02069854736328
2015-03-27,56.28494644165039,171.14231872558594,71.16912078857422,19.466320037841797,24.709348678588867,15.807095527648926,45.635108947753906,18.202293395996094,36.35369873046875,15.392477989196777,60.89411926269531,33.19644546508789
2015-04-03,56.87618637084961,171.72450256347656,72.9171371459961,19.61048698425293,25.13626480102539,15.992053985595703,45.53651428222656,18.202293395996094,36.667171478271484,15.627503395080566,60.01868438720703,33.542091369628906
2015-04-10,55.63667678833008,174.7191925048828,72.69557189941406,19.902820587158203,25.918943405151367,16.01186752319336,46.8016471862793,18.514686584472656,37.017940521240234,15.666088104248047,61.74445343017578,33.97639465332031
2015-04-17,55.20212173461914,172.98062133789062,72.0553970336914,19.870784759521484,26.491397857666016,15.939200401306152,45.840476989746094,18.246294021606445,36.614933013916016,15.46965217590332,61.102535247802734,33.33824920654297
2015-04-24,55.67229080200195,176.0584716796875,74.38615417480469,20.1270751953125,26.514036178588867,16.03829002380371,46.26765441894531,18.976673126220703,36.71194076538086,15.837981224060059,62.01960372924805,34.40180587768555
2015-05-01,54.0694465637207,175.28482055664062,73.60649871826172,20.523530960083008,26.8018856048584,16.077922821044922,46.27587890625,18.96347427368164,36.4283447265625,15.599443435668945,60.59396743774414,33.83457565307617
2015-05-08,54.39713668823242,176.03346252441406,71.92410278320312,20.651676177978516,26.4428768157959,16.355358123779297,46.481266021728516,18.932674407958984,36.697025299072266,15.445096015930176,61.23590850830078,33.94536209106445
2015-05-15,54.73196029663086,176.7156219482422,72.4411392211914,20.62764549255371,26.090351104736328,16.31572151184082,46.916664123535156,19.055871963500977,37.12990188598633,15.546823501586914,61.91122055053711,33.94093704223633
2015-05-22,54.147804260253906,177.173095703125,72.04719543457031,20.47146987915039,25.938350677490234,16.42141342163086,46.744140625,19.18346405029297,36.75673294067383,15.634514808654785,62.511470794677734,34.09603500366211
2015-05-29,53.606388092041016,175.6342010498047,72.21953582763672,20.267242431640625,25.352956771850586,16.249666213989258,45.84869384765625,19.082273483276367,36.413421630859375,15.609966278076172,62.47811508178711,33.81242752075195
2015-06-05,52.34547805786133,174.49452209472656,71.60404968261719,20.026968002319336,25.12009048461914,16.37516212463379,45.889774322509766,18.897480010986328,35.51781463623047,14.985565185546875,61.97791290283203,33.9099006652832
2015-06-12,52.54496383666992,174.69419860839844,72.02261352539062,20.103050231933594,24.887226104736328,16.540313720703125,45.988338470458984,18.774276733398438,35.86859893798828,14.922426223754883,62.06129837036133,33.94093704223633
2015-06-19,53.428314208984375,176.2126922607422,72.6626968383789,20.198932647705078,24.71396255493164,16.413593292236328,46.00202941894531,18.801288604736328,36.541473388671875,15.146648406982422,63.337520599365234,34.43111801147461
